Model_no,variable,Num_factors,Coef.,Std.Err.,z,P>|z|,Max_pvalue,[0.025,0.975],sign,sign_max,VIF,VIF_max,dev_gini,oot_gini,Relative_diff,var,Gini_train,Trend,sum_gini,Factor_weight,ACTIVATION_AGE,ACTIVE_DAYS,AMT_RECOVERED_0TO30_3MNTH_AVG_MONTHLY,AVG_CREDIT_TRXNS_CNT_L1MONTH_DAILY,AVG_CREDIT_TRXNS_CNT_L1MONTH_MONTHLY,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY,AVG_TRAN_SIZE_1_MNTH_MONTHLY,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,AVG_TRXNS_AMOUNT_L1MONTH_MONTHLY,AVG_TRXNS_AMT_L2MONTH_DAILY,AVG_TRXNS_AMT_L3MONTH_DAILY,AVG_TRXNS_AMT_L3MONTH_MONTHLY,AVG_TRXNS_AMT_L6MONTH_MONTHLY,AVG_TRXNS_CNT_L1MONTH_DAILY,CREDIT_EXTENDED_3MNTH_AVG_DAILY,CREDIT_EXTENDED_3MNTH_AVG_MONTHLY,CREDIT_EXTENDED_LAST_MONTH_VALUE,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY,CREDIT_RECOVERED_3MNTH_SUM,CREDIT_RECOVERY_RATIO_3_MNTH,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,DEBIT_AMNT,FULL_SETTLED_TRXNS_3_BY_12,UNSETTLED_TRXNS_OVERALL_AVG_DAILY
105505,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.7954810300278378,0.27538009307352834,2.8886657025547557,0.0038688013133929334,0.004041942317276897,0.2557459655444342,1.3352160945112415,0,0,1.294068010974187,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.46723814912751704,0.18398342702120266,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
105505,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY_woe,4,1.0449700108330893,0.2051758407330772,5.093046077449924,3.523560202327532e-07,0.004041942317276897,0.6428327524985318,1.4471072691676468,0,0,1.0874697205153485,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,0.13276385581354955,Decreasing,0.46723814912751704,0.284146010041051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
105505,ACTIVE_DAYS_woe,4,0.5631054529884624,0.195871641770031,2.874869725396968,0.004041942317276897,0.004041942317276897,0.17920408952647032,0.9470068164504544,0,0,1.178468644913997,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.46723814912751704,0.21561083060375036,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
105505,AVG_TRXNS_AMT_L6MONTH_MONTHLY_woe,4,0.5561748312588107,0.18625174535123845,2.9861456074409483,0.0028251808752925668,0.004041942317276897,0.1911281183126579,0.9212215442049636,0,0,1.3893178981756475,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,AVG_TRXNS_AMT_L6MONTH_MONTHLY,0.14776861197930025,Decreasing,0.46723814912751704,0.316259732333996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107536,const,4,-1.333893293611153,0.04486725707177944,-29.72977134477302,3.167008389853294e-194,0.004041942317276897,-1.4218315015569407,-1.2459550856653652,0,0,,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,,,,0.46723814912751704,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107536,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.7954810300278378,0.27538009307352834,2.8886657025547557,0.0038688013133929334,0.004041942317276897,0.2557459655444342,1.3352160945112415,0,0,1.294068010974187,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.46723814912751704,0.18398342702120266,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107536,CREDIT_RECOVERY_RATIO_3_MNTH_woe,4,1.0449700108330893,0.2051758407330772,5.093046077449924,3.523560202327532e-07,0.004041942317276897,0.6428327524985318,1.4471072691676468,0,0,1.0874697205153485,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,CREDIT_RECOVERY_RATIO_3_MNTH,0.13276385581354955,Decreasing,0.46723814912751704,0.284146010041051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107536,ACTIVE_DAYS_woe,4,0.5631054529884624,0.195871641770031,2.874869725396968,0.004041942317276897,0.004041942317276897,0.17920408952647032,0.9470068164504544,0,0,1.178468644913997,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.46723814912751704,0.21561083060375036,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107536,AVG_TRXNS_AMT_L6MONTH_MONTHLY_woe,4,0.5561748312588107,0.18625174535123845,2.9861456074409483,0.0028251808752925668,0.004041942317276897,0.1911281183126579,0.9212215442049636,0,0,1.3893178981756475,1.3893178981756475,0.23225348692667036,0.242269210245464,0.043115468440781894,AVG_TRXNS_AMT_L6MONTH_MONTHLY,0.14776861197930025,Decreasing,0.46723814912751704,0.316259732333996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42690,const,4,-1.3206683364885725,0.044819825587354964,-29.466164117808912,7.815871205815948e-191,0.004432406677341531,-1.408513580433155,-1.23282309254399,0,0,,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,,,,0.4824757012281382,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42690,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY_woe,4,0.555313256002455,0.19514617921387584,2.8456270998462343,0.004432406677341531,0.004432406677341531,0.1728337730226594,0.9377927389822505,0,0,1.3496667496580297,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY,0.1630061640799214,Decreasing,0.4824757012281382,0.3378536238508809,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42690,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.9475598882190842,0.25593243053513715,3.7023830322628575,0.0002135838378683996,0.004432406677341531,0.44594154189441626,1.4491782345437523,0,0,1.1171733810241402,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.4824757012281382,0.17817286071133412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42690,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY_woe,4,0.847699234675287,0.22075151712963298,3.8400607420400577,0.00012300387262458568,0.004432406677341531,0.4150342115686295,1.2803642577819443,0,0,1.2647687059939567,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY,0.13276385581354955,Decreasing,0.4824757012281382,0.2751721080991233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42690,ACTIVE_DAYS_woe,4,0.6230908169172944,0.19098151084921774,3.2625714088586943,0.0011040635349218245,0.004432406677341531,0.24877393393978203,0.9974076998948067,0,0,1.1209451423487922,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.4824757012281382,0.20880140733866168,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44737,const,4,-1.3206683364885725,0.044819825587354964,-29.466164117808912,7.815871205815948e-191,0.004432406677341531,-1.408513580433155,-1.23282309254399,0,0,,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,,,,0.4824757012281382,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44737,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY_woe,4,0.555313256002455,0.19514617921387584,2.8456270998462343,0.004432406677341531,0.004432406677341531,0.1728337730226594,0.9377927389822505,0,0,1.3496667496580297,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY,0.1630061640799214,Decreasing,0.4824757012281382,0.3378536238508809,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44737,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.9475598882190842,0.25593243053513715,3.7023830322628575,0.0002135838378683996,0.004432406677341531,0.44594154189441626,1.4491782345437523,0,0,1.1171733810241402,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.4824757012281382,0.17817286071133412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44737,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY_woe,4,0.847699234675287,0.22075151712963298,3.8400607420400577,0.00012300387262458568,0.004432406677341531,0.4150342115686295,1.2803642577819443,0,0,1.2647687059939567,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,0.13276385581354955,Decreasing,0.4824757012281382,0.2751721080991233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44737,ACTIVE_DAYS_woe,4,0.6230908169172944,0.19098151084921774,3.2625714088586943,0.0011040635349218245,0.004432406677341531,0.24877393393978203,0.9974076998948067,0,0,1.1209451423487922,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.4824757012281382,0.20880140733866168,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46784,const,4,-1.3206683364885725,0.044819825587354964,-29.466164117808912,7.815871205815948e-191,0.004432406677341531,-1.408513580433155,-1.23282309254399,0,0,,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,,,,0.4824757012281382,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46784,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY_woe,4,0.555313256002455,0.19514617921387584,2.8456270998462343,0.004432406677341531,0.004432406677341531,0.1728337730226594,0.9377927389822505,0,0,1.3496667496580297,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY,0.1630061640799214,Decreasing,0.4824757012281382,0.3378536238508809,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46784,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.9475598882190842,0.25593243053513715,3.7023830322628575,0.0002135838378683996,0.004432406677341531,0.44594154189441626,1.4491782345437523,0,0,1.1171733810241402,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.4824757012281382,0.17817286071133412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46784,CREDIT_RECOVERY_RATIO_3_MNTH_woe,4,0.847699234675287,0.22075151712963298,3.8400607420400577,0.00012300387262458568,0.004432406677341531,0.4150342115686295,1.2803642577819443,0,0,1.2647687059939567,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,CREDIT_RECOVERY_RATIO_3_MNTH,0.13276385581354955,Decreasing,0.4824757012281382,0.2751721080991233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46784,ACTIVE_DAYS_woe,4,0.6230908169172944,0.19098151084921774,3.2625714088586943,0.0011040635349218245,0.004432406677341531,0.24877393393978203,0.9974076998948067,0,0,1.1209451423487922,1.3496667496580297,0.23224680378978402,0.25291488794023476,0.08900983699591189,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.4824757012281382,0.20880140733866168,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28534,const,4,-1.3367996718264101,0.04536630876505581,-29.46679393180217,7.671995189398852e-191,0.02081560781811946,-1.4257160031174434,-1.2478833405353769,0,0,,2.0118185990558524,0.23217496006825722,0.22926894343649962,0.012515144839610689,,,,0.4675700782595327,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28534,CREDIT_RECOVERED_3MNTH_SUM_woe,4,0.5561812325946454,0.240634386893432,2.311312359695945,0.02081560781811946,0.02081560781811946,0.08454650084164139,1.0278159643476492,0,0,2.007510739578884,2.0118185990558524,0.23217496006825722,0.22926894343649962,0.012515144839610689,CREDIT_RECOVERED_3MNTH_SUM,0.16332862543468218,Decreasing,0.4675700782595327,0.34931368158255816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28534,UNSETTLED_TRXNS_OVERALL_AVG_DAILY_woe,4,1.1961807631443064,0.28293686269298024,4.2277303556670285,2.360604481380504e-05,0.02081560781811946,0.6416347023673107,1.750726823921302,0,0,1.0226897324548827,2.0118185990558524,0.23217496006825722,0.22926894343649962,0.012515144839610689,UNSETTLED_TRXNS_OVERALL_AVG_DAILY,0.060702932337694415,Increasing,0.4675700782595327,0.1298263835950602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28534,ACTIVATION_AGE_woe,4,0.8552235920924189,0.2182867600665784,3.9178903559316747,8.93273179740175e-05,0.02081560781811946,0.42738940405998915,1.2830577801248486,0,0,1.016398735915028,2.0118185990558524,0.23217496006825722,0.22926894343649962,0.012515144839610689,ACTIVATION_AGE,0.08113550951121762,Decreasing,0.4675700782595327,0.1735258804695838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28534,CREDIT_EXTENDED_LAST_MONTH_VALUE_woe,4,0.6940806069716969,0.20224085981847875,3.431950435706557,0.0005992570673976338,0.02081560781811946,0.2976958055250648,1.090465408418329,0,0,2.0118185990558524,2.0118185990558524,0.23217496006825722,0.22926894343649962,0.012515144839610689,CREDIT_EXTENDED_LAST_MONTH_VALUE,0.16240301097593846,Decreasing,0.4675700782595327,0.34733405435279785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
109243,const,4,-1.381096924113097,0.044912970230838574,-30.750514094585423,1.2035829371095256e-207,0.04226005698691575,-1.4691247282042603,-1.2930691200219337,0,0,,1.4967578867727915,0.23214377209612147,0.254462379935966,0.09615944782354381,,,,0.446976548872666,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109243,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.5628675829720782,0.27714495964023317,2.030950098110197,0.04226005698691575,0.04226005698691575,0.01967344358041434,1.1060617223637421,0,0,1.3059570122156834,1.4967578867727915,0.23214377209612147,0.254462379935966,0.09615944782354381,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.446976548872666,0.192323458866773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109243,UNSETTLED_TRXNS_OVERALL_AVG_DAILY_woe,4,1.1915380207196407,0.2835267930528614,4.202558805430031,2.6391465784869708e-05,0.04226005698691575,0.6358357176838911,1.7472403237553902,0,0,1.0268057208802521,1.4967578867727915,0.23214377209612147,0.254462379935966,0.09615944782354381,UNSETTLED_TRXNS_OVERALL_AVG_DAILY,0.060702932337694415,Increasing,0.446976548872666,0.13580786842351178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109243,FULL_SETTLED_TRXNS_3_BY_12_woe,4,0.6642124703131982,0.1414017798018486,4.697341654708894,2.635693708100588e-06,0.04226005698691575,0.38707007455171166,0.9413548660746847,0,0,1.2071860775584016,1.4967578867727915,0.23214377209612147,0.254462379935966,0.09615944782354381,FULL_SETTLED_TRXNS_3_BY_12,0.1357166884611185,Decreasing,0.446976548872666,0.3036326823038344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109243,AVG_TRXNS_AMT_L3MONTH_MONTHLY_woe,4,0.6857154649223507,0.1737533137068076,3.946488560669589,7.930570894538781e-05,0.04226005698691575,0.3451652278625181,1.0262657019821833,0,0,1.4967578867727915,1.4967578867727915,0.23214377209612147,0.254462379935966,0.09615944782354381,AVG_TRXNS_AMT_L3MONTH_MONTHLY,0.16459285216232877,Decreasing,0.446976548872666,0.36823599040588084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59022,const,4,-1.3362146826684809,0.04546709927617426,-29.388606353620762,7.679259027861847e-190,0.024015779564189377,-1.4253285597312897,-1.247100805605672,0,0,,2.0690141227434613,0.23211648262050266,0.22665421558164334,0.02353411046471058,,,,0.4672476169047719,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59022,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY_woe,4,0.5492539538342319,0.24336905547971005,2.2568767124135216,0.024015779564189377,0.024015779564189377,0.07225937014246991,1.026248537525994,0,0,2.061775860795095,2.0690141227434613,0.23211648262050266,0.22665421558164334,0.02353411046471058,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY,0.1630061640799214,Decreasing,0.4672476169047719,0.3488646237721596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59022,UNSETTLED_TRXNS_OVERALL_AVG_DAILY_woe,4,1.1901467947383613,0.2829166292803791,4.206704985018358,2.5912104867763197e-05,0.024015779564189377,0.6356403907213481,1.7446531987553744,0,0,1.0223824607110723,2.0690141227434613,0.23211648262050266,0.22665421558164334,0.02353411046471058,UNSETTLED_TRXNS_OVERALL_AVG_DAILY,0.060702932337694415,Increasing,0.4672476169047719,0.12991598060962622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59022,ACTIVATION_AGE_woe,4,0.8579394028599402,0.21825573962726308,3.930890451381156,8.463183014904287e-05,0.024015779564189377,0.43016601377135305,1.2857127919485274,0,0,1.0157525560993161,2.0690141227434613,0.23211648262050266,0.22665421558164334,0.02353411046471058,ACTIVATION_AGE,0.08113550951121762,Decreasing,0.4672476169047719,0.17364563579519243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59022,CREDIT_EXTENDED_LAST_MONTH_VALUE_woe,4,0.691264272741408,0.20521304480681896,3.3685201318081033,0.0007557287774452466,0.024015779564189377,0.28905409576223845,1.0934744497205775,0,0,2.0690141227434613,2.0690141227434613,0.23211648262050266,0.22665421558164334,0.02353411046471058,CREDIT_EXTENDED_LAST_MONTH_VALUE,0.16240301097593846,Decreasing,0.4672476169047719,0.34757375982302174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117781,const,4,-1.3615472998890454,0.04456205061151931,-30.55396421853811,5.008944458782658e-205,0.008612622811353492,-1.4488873141648744,-1.2742072856132165,0,0,,1.7455495447926694,0.23193603792457407,0.23182363927427962,0.0004846858572420999,,,,0.47276120483591777,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117781,UNSETTLED_TRXNS_OVERALL_AVG_DAILY_woe,4,1.166950847917382,0.28321569902647503,4.120360742461156,3.782796504721823e-05,0.008612622811353492,0.6118582779691553,1.7220434178656088,0,0,1.022238737957653,1.7455495447926694,0.23193603792457407,0.23182363927427962,0.0004846858572420999,UNSETTLED_TRXNS_OVERALL_AVG_DAILY,0.060702932337694415,Increasing,0.47276120483591777,0.12840083263338561,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117781,AVG_TRXNS_AMT_L2MONTH_DAILY_woe,4,0.5201169016198743,0.19798442581931516,2.6270596763734546,0.008612622811353492,0.008612622811353492,0.13207455751417463,0.908159245725574,0,0,1.7309986739205023,1.7455495447926694,0.23193603792457407,0.23182363927427962,0.0004846858572420999,AVG_TRXNS_AMT_L2MONTH_DAILY,0.14891365609914198,Decreasing,0.47276120483591777,0.31498704753243395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117781,ACTIVE_DAYS_woe,4,0.6782253646628749,0.18514894339405155,3.663133865254695,0.0002491482480757344,0.008612622811353492,0.31534010383488864,1.041110625490861,0,0,1.0530888366457996,1.7455495447926694,0.23193603792457407,0.23182363927427962,0.0004846858572420999,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.47276120483591777,0.21309194661627856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117781,CREDIT_EXTENDED_LAST_MONTH_VALUE_woe,4,0.635709637628568,0.18876309869037683,3.3677643672893183,0.0007578033344340459,0.008612622811353492,0.2657407625852496,1.0056785126718863,0,0,1.7455495447926694,1.7455495447926694,0.23193603792457407,0.23182363927427962,0.0004846858572420999,CREDIT_EXTENDED_LAST_MONTH_VALUE,0.16240301097593846,Decreasing,0.47276120483591777,0.34352017321790185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117659,const,4,-1.360073403081918,0.044504056402916096,-30.560661499449296,4.081055246145753e-205,0.002777454593289163,-1.4472997507975727,-1.2728470553662632,0,0,,1.3141183202206201,0.2319332532842049,0.23703308431163306,0.021991509389513456,,,,0.43598334562287944,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
